orgId,nameOfficial,img,division
106,"Pennsylvania Western University, California",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/california-pa.svg,II
30266,"University of California, Merced",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/california.svg,II
107,"University of California, Berkeley",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/california.svg,I
108,"University of California, Davis",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-davis.svg,I
109,"University of California, Irvine",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-irvine.svg,I
110,"University of California, Los Angeles",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ucla.svg,I
111,"University of California, Riverside",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-riverside.svg,I
112,"University of California, San Diego",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-san-diego.svg,I
104,"University of California, Santa Barbara",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-santa-barbara.svg,I
113,"University of California, Santa Cruz",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-santa-cruz.svg,III
114,Calvin University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/calvin.svg,III
116,Canisius University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/canisius.svg,I
30165,State University of New York at Canton,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-canton.svg,III
30253,Carlow University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/carlow.svg,III
120,Carroll University (Wisconsin),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/carroll-wi.svg,III
1000,Carson-Newman University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/carson-newman.svg,II
125,Centenary College (Louisiana),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/centenary-la.svg,III
12884,Centenary University (New Jersey),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/centenary-nj.svg,III
1014,College of Charleston (South Carolina),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/col-of-charleston.svg,I
1013,University of Charleston (West Virginia),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/charleston-wv.svg,II
480,The City College of New York,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ccny.svg,III
142,Claremont McKenna-Harvey Mudd-Scripps Colleges,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/claremont-m-s.svg,III
143,"Pennsylvania Western University, Clarion",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/clarion.svg,II
145,Clark University (Massachusetts),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/clark-ma.svg,III
30083,State University of New York at Cobleskill,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cobleskill-st.svg,III
157,"University of Colorado, Boulder",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colorado.svg,I
2720,Colorado State University Pueblo,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colorado-st-pueblo.svg,II
9754,"University of Colorado, Colorado Springs",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-colo-springs.svg,II
161,"Concordia College, Moorhead",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concordia-mhead.svg,III
8935,Converse University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/converse.svg,II
168,State University of New York at Cortland,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-cortland.svg,III
30035,Crown College (Minnesota),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/crown-mn.svg,III
1059,D'Youville University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dyouville.svg,II
30174,Daemen University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/daemen.svg,II
174,Davis & Elkins College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/davis-elkins.svg,II
179,Delaware Valley University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/delaware-valley.svg,III
30225,State University of New York at Delhi,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-delhi.svg,III
1332,Dominican University (Illinois),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dominican-il.svg,III
8956,Dominican University New York,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dominican-ny.svg,II
197,East Stroudsburg University of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/east-stroudsburg.svg,II
209,"Pennsylvania Western University, Edinboro",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/edinboro.svg,II
30244,Edward Waters University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/edward-waters.svg,II
212,Elmhurst University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/elmhurst.svg,III
9680,Embry-Riddle Aeronautical University (Florida),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/embry-riddle-fl.svg,II
30193,Emmanuel University (Georgia),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/emmanuel-ga.svg,II
215,Emmanuel College (Massachusetts),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/emmanuel-ma.svg,III
216,Emory & Henry University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/emory-henry.svg,II
221,"Fairleigh Dickinson University, Florham",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/fdu-florham.svg,III
222,"Fairleigh Dickinson University, Metropolitan Campus",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/fdu.svg,I
23157,Felician University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/felician.svg,II
230,Florida Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/florida-tech.svg,II
30069,Franciscan University of Steubenville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/franciscan.svg,III
242,The State University of New York at Fredonia,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/fredonia-st.svg,III
247,State University of New York at Geneseo,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-geneseo.svg,III
255,Georgia Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/georgia-tech.svg,I
1098,Glenville State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/glenville-st.svg,II
12399,Gwynedd Mercy University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/gwynedd-mercy.svg,III
282,Hobart and William Smith Colleges,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/hobart.svg,III
30160,Houghton University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/houghton.svg,III
30172,Illinois Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/iit.svg,III
302,University of Illinois Chicago,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ill-chicago.svg,I
30050,University of Illinois Springfield,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ill-springfield.svg,II
301,University of Illinois Urbana-Champaign,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/illinois.svg,I
310,Iona University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/iona.svg,I
30267,University of Jamestown,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/jamestown.svg,II
30262,Jessup University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/jessup.svg,II
22626,Johnson & Wales University (Providence),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/johnson-wales-ri.svg,III
336,King's College (Pennsylvania),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/kings-pa.svg,III
339,Kutztown University of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/kutztown.svg,II
1163,La Roche University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/la-roche.svg,III
1164,Lakeland University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lakeland.svg,III
1174,Limestone University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/limestone.svg,II
357,Lincoln University (Pennsylvania),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lincoln-pa.svg,II
1179,Linfield University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/linfield.svg,III
360,Lock Haven University of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lock-haven.svg,II
498,University of Louisiana Monroe,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/la-monroe.svg,I
381,Manhattan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/manhattan.svg,I
382,Manhattanville University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/manhattanville.svg,III
1196,Marian University (Wisconsin),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marian-wi.svg,III
386,Marist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marist.svg,I
478,State University of New York Maritime College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-maritime.svg,III
393,University of Maryland Eastern Shore,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/md-east-shore.svg,I
391,"University of Maryland, Baltimore County",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/umbc.svg,I
392,"University of Maryland, College Park",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/maryland.svg,I
394,Marymount University (Virginia),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marymount-va.svg,III
396,Maryville College (Tennessee),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/maryville-tn.svg,III
398,Massachusetts Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mit.svg,III
401,University of Massachusetts Boston,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/umass-boston.svg,III
656,"University of Massachusetts, Dartmouth",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/umass-dartmouth.svg,III
407,Mercy University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mercy.svg,II
408,Mercyhurst University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mercyhurst.svg,I
411,Messiah University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/messiah.svg,III
413,Metropolitan State University of Denver,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/metro-st.svg,II
415,University of Miami (Florida),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/miami-fl.svg,I
423,Millersville University of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/millersville.svg,II
383,"Minnesota State University, Mankato",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-st-mankato.svg,II
1240,Minnesota State University Moorhead,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-st-moorhead.svg,II
27854,"University of Minnesota, Crookston",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-crookston.svg,II
427,University of Minnesota Duluth,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-duluth.svg,II
428,"University of Minnesota, Twin Cities",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minnesota.svg,I
1226,"University of Minnesota, Morris",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-morris.svg,III
431,Mississippi University for Women,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/owlsathletics.com/images/responsive_2020/logo_main.svg,III
435,Missouri University of Science and Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/missouri-snt.svg,II
9012,Missouri Southern State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mo-southern-st.svg,II
9013,Missouri Western State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mo-western-st.svg,II
434,"University of Missouri, Columbia",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/missouri.svg,I
438,Monmouth College (Illinois),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/monmouth-il.svg,III
205,Montana State University Billings,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mont-st-billings.svg,II
443,Moravian University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/moravian.svg,III
30033,Mount Mary University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mt-mary.svg,III
1245,University of Mount Olive,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mount-olive.svg,II
1468,Mount Saint Mary College (New York),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mt-st-mary-ny.svg,III
452,University of Mount Union,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mount-union.svg,III
461,Nazareth University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nazareth.svg,III
464,University of Nebraska at Omaha,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/neb-omaha.svg,I
1156,University of Nebraska at Kearney,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/neb-kearney.svg,II
465,"University of Nevada, Las Vegas",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unlv.svg,I
466,"University of Nevada, Reno",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nevada.svg,I
475,State University of New York at New Paltz,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-new-paltz.svg,III
456,University of North Carolina Asheville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unc-asheville.svg,I
491,North Carolina Wesleyan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nc-wesleyan.svg,III
460,University of North Carolina Wilmington,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unc-wilmington.svg,I
457,"University of North Carolina, Chapel Hill",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-carolina.svg,I
458,The University of North Carolina at Charlotte,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/charlotte.svg,I
459,The University of North Carolina at Greensboro,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unc-greensboro.svg,I
537,University of North Carolina at Pembroke,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unc-pembroke.svg,II
30178,Northwestern Oklahoma State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northwestern-okla.svg,II
510,Northwood University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northwood-mi.svg,II
30202,Oklahoma Baptist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/okla-baptist.svg,II
526,State University of New York at Oneonta,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oneonta-st.svg,III
530,State University of New York at Oswego,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oswego-st.svg,III
2751,Pacific University (Oregon),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pacific-or.svg,III
30190,Pennsylvania College of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-tech.svg,III
25719,"Penn State University, Altoona",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st-altoona.svg,III
538,"Pennsylvania State Univ. Erie, the Behrend College",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st-behrend.svg,III
30114,"Penn State University, Abington",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st-abington.svg,III
30189,Penn State Brandywine,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st-brandywine.svg,III
539,Pennsylvania State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st.svg,I
21830,Piedmont University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/piedmont.svg,III
11839,"University of Pittsburgh, Greensburg",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pitt-greensburg.svg,III
546,"University of Pittsburgh, Johnstown",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pitt-johnstown.svg,II
547,Plattsburgh State University of New York,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/plattsburgh-st.svg,III
30149,Point Loma Nazarene University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/point-loma.svg,II
30268,Point Park University,https://dbukjj6eu5tsf.cloudfront.net/sidearm.sites/pointparkpa.sidearmsports.com/images/responsive_2024/logo_main.svg,II
9500,State University of New York Polytechnic Institute,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sunyit.svg,III
552,State University of New York at Potsdam,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-potsdam.svg,III
2682,"University of Puerto Rico, Bayamon",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pr-bayamon.svg,II
24361,"University of Puerto Rico, Mayaguez",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pr-mayaguez.svg,II
2716,"University of Puerto Rico, Rio Piedras",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pr-rio-piedras.svg,II
30029,"Purchase College, State University of New York",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/purchase-st.svg,III
560,Queens College (New York),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/queens-ny.svg,II
569,Regis College (Massachusetts),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/regis-ma.svg,III
568,Regis University (Colorado),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/regis-co.svg,II
2807,Roosevelt University,https://dbukjj6eu5tsf.cloudfront.net/sidearm.sites/rooseveltu.sidearmsports.com/images/responsive_2024/nav_logo_main.svg,II
11036,Russell Sage College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sage-colleges.svg,III
588,"Rutgers, The State Univ. of New Jersey, Camden",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rutgers-camden.svg,III
589,"Rutgers, The State Univ. of New Jersey, Newark",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rutgers-newark.svg,III
587,"Rutgers, The State University of New Jersey, New Brunswick",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/rutgers.svg,I
9684,Saint Elizabeth University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-elizabeth.svg,III
600,Saint Francis University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-francis-pa.svg,I
8687,University of Saint Joseph (Connecticut),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-joseph-ct.svg,III
30041,Salem College (North Carolina),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/salem.svg,III
19117,Salem University (West Virginia),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/salem-intl.svg,II
652,University of the South,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sewanee.svg,III
638,Shippensburg University of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/shippensburg.svg,II
640,Simmons University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/simmons.svg,III
643,Slippery Rock University of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/slippery-rock.svg,II
648,"University of South Carolina, Columbia",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/south-carolina.svg,I
30139,South Dakota School of Mines & Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/south-dakota-mines.svg,II
1371,Southeastern Oklahoma State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southeastern-okla.svg,II
658,Southern Connecticut State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-conn-st.svg,II
659,Southern Illinois University at Carbondale,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-ill.svg,I
660,Southern Illinois University Edwardsville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/siu-edwardsville.svg,I
665,"Southern University, Baton Rouge",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-u.svg,I
8736,Southwest Minnesota State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southwest-minn-st.svg,II
8744,Southwestern Oklahoma State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southwestern-okla.svg,II
8746,Southwestern University (Texas),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southwestern-tx.svg,III
594,Saint Augustine's University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-augustines.svg,II
603,St. John's University (New York),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-johns-ny.svg,I
30072,St. Joseph's University NY (Brooklyn),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-josephs-brkln.svg,III
1340,"St. Joseph's University, New York L.I.",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-josephs-li.svg,III
612,Saint Mary's University of Minnesota,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-mn.svg,III
610,Saint Mary's College of California,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-ca.svg,I
8688,Saint Mary's College (Indiana),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-in.svg,III
611,St. Mary's College of Maryland,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-md.svg,III
618,The College of St. Scholastica,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-scholastica.svg,III
2810,University of St. Thomas (Texas),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-thomas-tx.svg,III
620,University of St. Thomas (Minnesota),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-thomas-mn.svg,I
524,State University of New York at Old Westbury,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/old-westbury.svg,III
694,"University of Tennessee, Knoxville",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tennessee.svg,I
697,"Texas A&M University, College Station",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-am.svg,I
26172,Texas A&M University-Corpus Christi,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/am-corpus-chris.svg,I
696,Texas A&M University-Kingsville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tex-am-kingsville.svg,II
536,The University of Texas Rio Grande Valley,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utrgv.svg,I
703,University of Texas at Austin,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas.svg,I
30028,The University of Texas at Tyler,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-tyler.svg,II
713,Trinity College (Connecticut),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trinity-ct.svg,III
12830,Tusculum University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tusculum.svg,II
721,U.S. Air Force Academy,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/air-force.svg,I
725,U.S. Military Academy,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/army.svg,I
727,Union College (New York),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/union-ny.svg,III
30153,Union University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/union-tn.svg,II
525,The University of Olivet,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/olivet.svg,III
30088,The University of Texas Permian Basin,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tex-permian-basin.svg,II
733,Utica University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utica.svg,III
30263,Vanguard University,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/vanguardu.sidearmsports.com/images/responsive_2023/logo_main.png,II
123,Vermont State University Castleton,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/castleton.svg,III
30065,Vermont State University Lyndon,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lyndon-st.svg,III
324,Vermont State University-Johnson,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/johnson-st.svg,III
30181,The University of Virginia's College at Wise,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uva-wise.svg,II
742,Virginia Polytechnic Institute and State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/virginia-tech.svg,I
745,Virginia Wesleyan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/va-wesleyan.svg,III
2814,Washburn University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/washburn.svg,II
753,Washington College (Maryland),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/washington-col.svg,III
755,Washington University in St. Louis,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/washington-st-louis.svg,III
757,Wayne State University (Michigan),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wayne-st-mi.svg,II
1433,Wayne State College (Nebraska),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wayne-st-ne.svg,II
764,Wesleyan University (Connecticut),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wesleyan-ct.svg,III
14718,Wesleyan College (Georgia),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wesleyan-ga.svg,III
765,West Chester University of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/west-chester.svg,II
1450,Westminster College (Missouri),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/westminster-mo.svg,III
1451,Westminster College (Pennsylvania),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/westminster-pa.svg,III
30209,Westminster University (Utah),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/westminster-ut.svg,II
778,Wheaton College (Illinois),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wheaton-il.svg,III
779,Wheaton College (Massachusetts),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wheaton-ma.svg,III
12799,Wheeling University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wheeling-jesuit.svg,II
786,William & Mary,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/william-mary.svg,I
787,William Paterson University of New Jersey,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wm-paterson.svg,III
1460,Wilmington University (Delaware),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wilmington-de.svg,II
1461,Wilmington College (Ohio),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wilmington-oh.svg,III
794,University of Wisconsin-Green Bay,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/green-bay.svg,I
796,University of Wisconsin-Madison,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wisconsin.svg,I
797,University of Wisconsin-Milwaukee,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/milwaukee.svg,I
799,University of Wisconsin-Parkside,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-parkside.svg,II
802,University of Wisconsin-Stevens Point,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wis-stevens-point.svg,III
807,The College of Wooster,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wooster.svg,III
815,York College (Pennsylvania),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/york-pa.svg,III
2730,York College (New York),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/york-ny.svg,III
